Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01872223,00317497,Activated,a04UU00000HP12LYAT,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872223_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872225,00317675,Activated,a04UU00000HPhw1YAD,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872225_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872226,00317509,Activated,a04UU00000HPptZYAT,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872226_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872227,00317544,Activated,a04UU00000HPptaYAD,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872227_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872228,00317543,Activated,a04UU00000HPptbYAD,75,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872228_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872230,00317372,Activated,a04UU00000HPq3FYAT,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872230_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872231,00317646,Activated,a04UU00000HPq4sYAD,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872231_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872232,00317655,Activated,a04UU00000HPq4uYAD,49,55,REJECTED,RETURN,R04,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872232_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872233,00317673,Activated,a04UU00000HPq6YYAT,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872233_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872235,00317695,Activated,a04UU00000HPq6cYAD,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872235_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872245,00317636,Activated,a04UU00000HQQZlYAP,164,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872245_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872247,00317863,Payment Process,a04UU00000HQX8DYAX,119,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872247_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872248,00317876,Payment Process,a04UU00000HQkobYAD,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872248_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872249,00317911,Cancelled,a04UU00000HSFjuYAH,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872249_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872251,00317957,Payment Process,a04UU00000HSFkAYAX,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872251_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872252,00317992,Activated,a04UU00000HSFkQYAX,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872252_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872260,00317551,Cancelled,a04UU00000HSc5NYAT,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872260_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872271,00314802,Activated,a04UU00000HSgyiYAD,79,55,REJECTED,PENDING,R08,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:56:41.000+0000,"PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872271_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872274,00316681,Cancelled,a04UU00000HSgylYAD,99,55,REJECTED,PENDING,,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:56:41.000+0000,"PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872274_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872275,00316686,Cancelled,a04UU00000HSgymYAD,79,55,REJECTED,PENDING,R08,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:56:41.000+0000,"PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872275_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872276,00316700,Cancelled,a04UU00000HSgynYAD,79,55,REJECTED,PENDING,R08,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T17:12:14.000+0000,"PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872276_u.240826 /",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872277,00316701,Cancelled,a04UU00000HSgyoYAD,99,55,REJECTED,PENDING,R08,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T17:12:14.000+0000,"PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872277_u.240826 /",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872278,00316708,Activated,a04UU00000HSgypYAD,79,55,REJECTED,PENDING,R02,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:56:41.000+0000,"PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (26 CAL,)_1872278_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872783,00242758,Activated,a041U00000XuorNQAR,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872783_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872793,00241600,Activated,a041U00000XuotdQAB,79,54,REJECTED,RETURN,R02,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872793_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872794,00283367,Activated,a041U00000XuovvQAB,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872794_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872802,00267532,Activated,a041U00000Xup35QAB,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872802_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872803,00270432,Activated,a041U00000Xup4hQAB,69,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872803_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872805,00304787,Activated,a041U00000Xup5IQAR,69,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872805_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872811,00308741,Cancelled,a041U00000ZjjwxQAB,49,54,REJECTED,RETURN,R02,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872811_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872816,00309371,Activated,a048W00007uuSr1QAE,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872816_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872832,00311624,Activated,a048W00008B9BlzQAF,69,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872832_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872838,00312255,Activated,a048W00008EGfGPQA1,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872838_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872841,00312538,Activated,a04UU0000004gALYAY,75,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872841_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872846,00312959,Activated,a04UU000002xcHxYAI,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872846_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872847,00312961,Activated,a04UU000002yKtxYAE,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872847_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872856,00313375,Activated,a04UU000004RjgHYAS,99,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872856_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872860,00313481,Activated,a04UU000004sNYUYA2,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872860_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872865,00313416,Activated,a04UU000005hEODYA2,99,54,REJECTED,RETURN,R03,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872865_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872866,00313523,Activated,a04UU0000067lBnYAI,79,54,REJECTED,RETURN,R11,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872866_u.250826 // REV trx TO acc 25AGO",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872869,00313898,Activated,a04UU000007H798YAC,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872869_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872871,00313841,Cancelled,a04UU000007XW9xYAG,75,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872871_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872872,00313920,Cancelled,a04UU000007gB7tYAE,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872872_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872873,00314018,Activated,a04UU000007oJgCYAU,79,54,REJECTED,RETURN,R02,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872873_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872875,00313979,Activated,a04UU0000080jVQYAY,49,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872875_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872877,00313880,Cancelled,a04UU0000080tHdYAI,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872877_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872878,00313996,Activated,a04UU0000080uFJYAY,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872878_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872880,00314094,Activated,a04UU000008vZvhYAE,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872880_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872882,00314319,Activated,a04UU000009WkYpYAK,89,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872882_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872889,00314023,Activated,a04UU00000B1LAXYA3,99,54,REJECTED,RETURN,R02,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872889_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872891,00314677,Activated,a04UU00000BTZKHYA5,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872891_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872892,00314569,Activated,a04UU00000BYdYTYA1,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872892_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872893,00314671,Activated,a04UU00000BYdYUYA1,75,54,REJECTED,RETURN,R07,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872893_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872895,00314772,Activated,a04UU00000BxOCsYAN,79,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872895_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872897,00314267,Activated,a04UU00000C9TjpYAF,89,54,REJECTED,RETURN,R08,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872897_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872903,00315003,Activated,a04UU00000D5rvRYAR,99,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872903_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
